hebrew_city_name,city_code,year,total_open_requests,total_requests,total_approved_requests,longitude,latitude
עפולה,7700,2008,0,0.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2009,0,0.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2010,0,0.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2011,0,0.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2012,0,0.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2013,0,0.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2014,0,0.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2015,0,1.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2016,1,0.0,1.0,35.28568160556101,32.6090718
עפולה,7700,2017,0,2.0,1.0,35.28568160556101,32.6090718
עפולה,7700,2018,1,0.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2019,1,1.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2020,2,0.0,1.0,35.28568160556101,32.6090718
עפולה,7700,2021,1,3.0,0.0,35.28568160556101,32.6090718
עפולה,7700,2022,4,0.0,1.0,35.28568160556101,32.6090718
פרדס חנה כרכור,7800,2005,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2006,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2007,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2008,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2009,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2010,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2011,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2012,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2013,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2014,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2015,0,0.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2016,0,1.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2017,1,1.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2018,2,0.0,2.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2019,0,2.0,0.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2020,2,1.0,2.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2021,1,0.0,1.0,34.9761087,32.475041
פרדס חנה כרכור,7800,2022,0,0.0,0.0,34.9761087,32.475041
פתח תקוה,7900,2005,0,0.0,0.0,34.8859985,32.0877639
פתח תקוה,7900,2006,0,2.0,0.0,34.8859985,32.0877639
פתח תקוה,7900,2007,2,3.0,1.0,34.8859985,32.0877639
פתח תקוה,7900,2008,4,0.0,1.0,34.8859985,32.0877639
פתח תקוה,7900,2009,3,5.0,0.0,34.8859985,32.0877639
פתח תקוה,7900,2010,8,7.0,1.0,34.8859985,32.0877639
פתח תקוה,7900,2011,14,9.0,2.0,34.8859985,32.0877639
פתח תקוה,7900,2012,21,28.0,1.0,34.8859985,32.0877639
פתח תקוה,7900,2013,48,41.0,3.0,34.8859985,32.0877639
פתח תקוה,7900,2014,86,29.0,17.0,34.8859985,32.0877639
פתח תקוה,7900,2015,98,30.0,19.0,34.8859985,32.0877639
פתח תקוה,7900,2016,109,17.0,17.0,34.8859985,32.0877639
פתח תקוה,7900,2017,109,24.0,18.0,34.8859985,32.0877639
פתח תקוה,7900,2018,115,32.0,25.0,34.8859985,32.0877639
פתח תקוה,7900,2019,122,34.0,23.0,34.8859985,32.0877639
פתח תקוה,7900,2020,133,47.0,23.0,34.8859985,32.0877639
פתח תקוה,7900,2021,157,38.0,34.0,34.8859985,32.0877639
פתח תקוה,7900,2022,161,23.0,27.0,34.8859985,32.0877639
קרית אונו,2620,2005,0,0.0,0.0,34.8594303,32.0591691
קרית אונו,2620,2006,0,0.0,0.0,34.8594303,32.0591691
קרית אונו,2620,2007,0,1.0,0.0,34.8594303,32.0591691
קרית אונו,2620,2008,1,0.0,1.0,34.8594303,32.0591691
קרית אונו,2620,2009,0,1.0,0.0,34.8594303,32.0591691
קרית אונו,2620,2010,1,0.0,0.0,34.8594303,32.0591691
קרית אונו,2620,2011,1,4.0,0.0,34.8594303,32.0591691
קרית אונו,2620,2012,5,5.0,2.0,34.8594303,32.0591691
קרית אונו,2620,2013,8,9.0,4.0,34.8594303,32.0591691
קרית אונו,2620,2014,13,9.0,0.0,34.8594303,32.0591691
קרית אונו,2620,2015,22,12.0,7.0,34.8594303,32.0591691
קרית אונו,2620,2016,27,2.0,2.0,34.8594303,32.0591691
קרית אונו,2620,2017,27,3.0,5.0,34.8594303,32.0591691
קרית אונו,2620,2018,25,9.0,8.0,34.8594303,32.0591691
קרית אונו,2620,2019,26,2.0,5.0,34.8594303,32.0591691
קרית אונו,2620,2020,23,3.0,3.0,34.8594303,32.0591691
קרית אונו,2620,2021,23,3.0,4.0,34.8594303,32.0591691
קרית אונו,2620,2022,22,1.0,1.0,34.8594303,32.0591691
קרית אתא,6800,2005,0,0.0,0.0,35.09756462563476,32.79931045
קרית אתא,6800,2006,0,0.0,0.0,35.09756462563476,32.79931045
קרית אתא,6800,2007,0,0.0,0.0,35.09756462563476,32.79931045
קרית אתא,6800,2008,0,0.0,0.0,35.09756462563476,32.79931045
קרית אתא,6800,2009,0,0.0,0.0,35.09756462563476,32.79931045
קרית אתא,6800,2010,0,3.0,0.0,35.09756462563476,32.79931045
קרית אתא,6800,2011,3,0.0,1.0,35.09756462563476,32.79931045
קרית אתא,6800,2012,2,4.0,0.0,35.09756462563476,32.79931045
קרית אתא,6800,2013,6,14.0,5.0,35.09756462563476,32.79931045
קרית אתא,6800,2014,15,21.0,14.0,35.09756462563476,32.79931045
קרית אתא,6800,2015,22,23.0,19.0,35.09756462563476,32.79931045
קרית אתא,6800,2016,26,11.0,16.0,35.09756462563476,32.79931045
קרית אתא,6800,2017,21,27.0,11.0,35.09756462563476,32.79931045
קרית אתא,6800,2018,37,17.0,27.0,35.09756462563476,32.79931045
קרית אתא,6800,2019,27,9.0,15.0,35.09756462563476,32.79931045
קרית אתא,6800,2020,21,9.0,13.0,35.09756462563476,32.79931045
קרית אתא,6800,2021,17,3.0,7.0,35.09756462563476,32.79931045
קרית אתא,6800,2022,13,3.0,4.0,35.09756462563476,32.79931045
קרית ביאליק,9500,2005,0,0.0,0.0,35.10021518954058,32.842425
קרית ביאליק,9500,2006,0,0.0,0.0,35.10021518954058,32.842425
קרית ביאליק,9500,2007,0,0.0,0.0,35.10021518954058,32.842425
קרית ביאליק,9500,2008,0,0.0,0.0,35.10021518954058,32.842425
קרית ביאליק,9500,2009,0,2.0,0.0,35.10021518954058,32.842425
קרית ביאליק,9500,2010,2,0.0,0.0,35.10021518954058,32.842425
קרית ביאליק,9500,2011,2,0.0,1.0,35.10021518954058,32.842425
קרית ביאליק,9500,2012,1,0.0,0.0,35.10021518954058,32.842425
קרית ביאליק,9500,2013,1,5.0,0.0,35.10021518954058,32.842425
קרית ביאליק,9500,2014,6,8.0,2.0,35.10021518954058,32.842425
קרית ביאליק,9500,2015,12,27.0,12.0,35.10021518954058,32.842425
קרית ביאליק,9500,2016,27,19.0,12.0,35.10021518954058,32.842425
קרית ביאליק,9500,2017,34,25.0,13.0,35.10021518954058,32.842425
קרית ביאליק,9500,2018,46,14.0,13.0,35.10021518954058,32.842425
קרית ביאליק,9500,2019,47,12.0,12.0,35.10021518954058,32.842425
קרית ביאליק,9500,2020,47,7.0,5.0,35.10021518954058,32.842425
קרית ביאליק,9500,2021,49,2.0,6.0,35.10021518954058,32.842425
קרית ביאליק,9500,2022,45,5.0,3.0,35.10021518954058,32.842425
קרית גת,2630,2005,0,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2006,0,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2007,0,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2008,0,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2009,0,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2010,0,1.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2011,1,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2012,1,2.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2013,3,0.0,1.0,34.76533877372148,31.6133217
קרית גת,2630,2014,2,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2015,2,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2016,2,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2017,2,1.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2018,3,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2019,3,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2020,3,0.0,0.0,34.76533877372148,31.6133217
קרית גת,2630,2021,3,0.0,1.0,34.76533877372148,31.6133217
קרית גת,2630,2022,2,0.0,0.0,34.76533877372148,31.6133217
קרית טבעון,2300,2005,0,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2006,0,1.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2007,1,0.0,1.0,35.126841,32.7161543
קרית טבעון,2300,2008,0,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2009,0,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2010,0,1.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2011,1,0.0,1.0,35.126841,32.7161543
קרית טבעון,2300,2012,0,1.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2013,1,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2014,1,0.0,1.0,35.126841,32.7161543
קרית טבעון,2300,2015,0,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2016,0,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2017,0,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2018,0,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2019,0,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2020,0,1.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2021,1,0.0,0.0,35.126841,32.7161543
קרית טבעון,2300,2022,1,0.0,0.0,35.126841,32.7161543
קרית ים,9600,2005,0,0.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2006,0,0.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2007,0,0.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2008,0,0.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2009,0,0.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2010,0,0.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2011,0,0.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2012,0,0.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2013,0,3.0,1.0,35.07888809842724,32.86217705
קרית ים,9600,2014,2,3.0,1.0,35.07888809842724,32.86217705
קרית ים,9600,2015,4,2.0,3.0,35.07888809842724,32.86217705
קרית ים,9600,2016,3,7.0,2.0,35.07888809842724,32.86217705
קרית ים,9600,2017,8,9.0,6.0,35.07888809842724,32.86217705
קרית ים,9600,2018,11,2.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2019,13,3.0,5.0,35.07888809842724,32.86217705
קרית ים,9600,2020,11,2.0,2.0,35.07888809842724,32.86217705
קרית ים,9600,2021,11,0.0,0.0,35.07888809842724,32.86217705
קרית ים,9600,2022,11,2.0,0.0,35.07888809842724,32.86217705
קרית מוצקין,8200,2005,0,0.0,0.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2006,0,0.0,0.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2007,0,1.0,0.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2008,1,0.0,1.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2009,0,0.0,0.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2010,0,0.0,0.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2011,0,0.0,0.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2012,0,0.0,0.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2013,0,4.0,0.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2014,4,6.0,1.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2015,9,9.0,6.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2016,12,3.0,3.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2017,12,10.0,5.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2018,17,19.0,10.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2019,26,8.0,8.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2020,26,3.0,2.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2021,27,0.0,6.0,35.082507285259084,32.841882999999996
קרית מוצקין,8200,2022,21,1.0,0.0,35.082507285259084,32.841882999999996
קרית מלאכי,1034,2005,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2006,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2007,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2008,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2009,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2010,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2011,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2012,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2013,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2014,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2015,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2016,0,1.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2017,1,0.0,1.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2018,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2019,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2020,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2021,0,0.0,0.0,34.745127825819694,31.7312902
קרית מלאכי,1034,2022,0,0.0,0.0,34.745127825819694,31.7312902
קרית שמונה,2800,2005,0,0.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2006,0,0.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2007,0,1.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2008,1,1.0,1.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2009,1,0.0,1.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2010,0,4.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2011,4,0.0,1.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2012,3,3.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2013,6,1.0,3.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2014,4,0.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2015,4,0.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2016,4,2.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2017,6,5.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2018,11,0.0,5.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2019,6,0.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2020,6,0.0,0.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2021,6,0.0,1.0,35.574833502404715,33.210757099999995
קרית שמונה,2800,2022,5,0.0,0.0,35.574833502404715,33.210757099999995
ראשון לציון,8300,2005,0,0.0,0.0,34.778333959019605,31.9747693
ראשון לציון,8300,2006,0,2.0,0.0,34.778333959019605,31.9747693
ראשון לציון,8300,2007,2,5.0,1.0,34.778333959019605,31.9747693
ראשון לציון,8300,2008,6,4.0,1.0,34.778333959019605,31.9747693
ראשון לציון,8300,2009,9,9.0,2.0,34.778333959019605,31.9747693
ראשון לציון,8300,2010,16,17.0,5.0,34.778333959019605,31.9747693
ראשון לציון,8300,2011,28,36.0,7.0,34.778333959019605,31.9747693
ראשון לציון,8300,2012,57,29.0,8.0,34.778333959019605,31.9747693
ראשון לציון,8300,2013,78,46.0,15.0,34.778333959019605,31.9747693
ראשון לציון,8300,2014,109,35.0,19.0,34.778333959019605,31.9747693
ראשון לציון,8300,2015,125,44.0,12.0,34.778333959019605,31.9747693
ראשון לציון,8300,2016,157,24.0,23.0,34.778333959019605,31.9747693
ראשון לציון,8300,2017,158,24.0,21.0,34.778333959019605,31.9747693
ראשון לציון,8300,2018,161,19.0,16.0,34.778333959019605,31.9747693
ראשון לציון,8300,2019,164,14.0,16.0,34.778333959019605,31.9747693
ראשון לציון,8300,2020,162,4.0,10.0,34.778333959019605,31.9747693
ראשון לציון,8300,2021,156,4.0,30.0,34.778333959019605,31.9747693
ראשון לציון,8300,2022,130,0.0,14.0,34.778333959019605,31.9747693
רחובות,8400,2005,0,0.0,0.0,34.80340932920801,31.8930644
רחובות,8400,2006,0,0.0,0.0,34.80340932920801,31.8930644
רחובות,8400,2007,0,0.0,0.0,34.80340932920801,31.8930644
רחובות,8400,2008,0,1.0,0.0,34.80340932920801,31.8930644
רחובות,8400,2009,1,0.0,0.0,34.80340932920801,31.8930644
רחובות,8400,2010,1,4.0,1.0,34.80340932920801,31.8930644
רחובות,8400,2011,4,4.0,3.0,34.80340932920801,31.8930644
רחובות,8400,2012,5,3.0,1.0,34.80340932920801,31.8930644
רחובות,8400,2013,7,18.0,3.0,34.80340932920801,31.8930644
רחובות,8400,2014,22,12.0,1.0,34.80340932920801,31.8930644
רחובות,8400,2015,33,14.0,4.0,34.80340932920801,31.8930644
רחובות,8400,2016,43,9.0,4.0,34.80340932920801,31.8930644
רחובות,8400,2017,48,12.0,2.0,34.80340932920801,31.8930644
רחובות,8400,2018,58,6.0,12.0,34.80340932920801,31.8930644
רחובות,8400,2019,52,12.0,6.0,34.80340932920801,31.8930644
רחובות,8400,2020,58,2.0,6.0,34.80340932920801,31.8930644
רחובות,8400,2021,54,5.0,4.0,34.80340932920801,31.8930644
רחובות,8400,2022,55,5.0,4.0,34.80340932920801,31.8930644
רמלה,8500,2005,0,0.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2006,0,0.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2007,0,1.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2008,1,0.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2009,1,0.0,1.0,34.86624417547037,31.9254812
רמלה,8500,2010,0,0.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2011,0,0.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2012,0,1.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2013,1,1.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2014,2,1.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2015,3,1.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2016,4,1.0,1.0,34.86624417547037,31.9254812
רמלה,8500,2017,4,1.0,1.0,34.86624417547037,31.9254812
רמלה,8500,2018,4,1.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2019,5,1.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2020,6,0.0,1.0,34.86624417547037,31.9254812
רמלה,8500,2021,5,0.0,0.0,34.86624417547037,31.9254812
רמלה,8500,2022,5,0.0,0.0,34.86624417547037,31.9254812
רמת גן,8600,2005,0,0.0,0.0,34.8246812,32.0686867
רמת גן,8600,2006,0,0.0,0.0,34.8246812,32.0686867
רמת גן,8600,2007,0,4.0,0.0,34.8246812,32.0686867
רמת גן,8600,2008,4,6.0,3.0,34.8246812,32.0686867
רמת גן,8600,2009,7,7.0,4.0,34.8246812,32.0686867
רמת גן,8600,2010,10,38.0,4.0,34.8246812,32.0686867
רמת גן,8600,2011,44,57.0,20.0,34.8246812,32.0686867
רמת גן,8600,2012,81,94.0,29.0,34.8246812,32.0686867
רמת גן,8600,2013,146,164.0,62.0,34.8246812,32.0686867
רמת גן,8600,2014,248,224.0,52.0,34.8246812,32.0686867
רמת גן,8600,2015,420,102.0,89.0,34.8246812,32.0686867
רמת גן,8600,2016,433,106.0,53.0,34.8246812,32.0686867
רמת גן,8600,2017,486,74.0,42.0,34.8246812,32.0686867
רמת גן,8600,2018,518,98.0,47.0,34.8246812,32.0686867
רמת גן,8600,2019,569,48.0,68.0,34.8246812,32.0686867
רמת גן,8600,2020,549,30.0,55.0,34.8246812,32.0686867
רמת גן,8600,2021,524,22.0,48.0,34.8246812,32.0686867
רמת גן,8600,2022,498,36.0,27.0,34.8246812,32.0686867
רמת השרון,2650,2005,0,0.0,0.0,34.8380853,32.1431276
רמת השרון,2650,2006,0,1.0,0.0,34.8380853,32.1431276
רמת השרון,2650,2007,1,1.0,0.0,34.8380853,32.1431276
רמת השרון,2650,2008,2,2.0,1.0,34.8380853,32.1431276
רמת השרון,2650,2009,3,0.0,0.0,34.8380853,32.1431276
רמת השרון,2650,2010,3,2.0,1.0,34.8380853,32.1431276
רמת השרון,2650,2011,4,2.0,2.0,34.8380853,32.1431276
רמת השרון,2650,2012,4,1.0,0.0,34.8380853,32.1431276
רמת השרון,2650,2013,5,12.0,3.0,34.8380853,32.1431276
רמת השרון,2650,2014,14,7.0,5.0,34.8380853,32.1431276
רמת השרון,2650,2015,16,12.0,4.0,34.8380853,32.1431276
רמת השרון,2650,2016,24,11.0,4.0,34.8380853,32.1431276
רמת השרון,2650,2017,31,20.0,3.0,34.8380853,32.1431276
רמת השרון,2650,2018,48,14.0,5.0,34.8380853,32.1431276
רמת השרון,2650,2019,57,16.0,13.0,34.8380853,32.1431276
רמת השרון,2650,2020,60,8.0,5.0,34.8380853,32.1431276
רמת השרון,2650,2021,63,3.0,20.0,34.8380853,32.1431276
רמת השרון,2650,2022,46,0.0,7.0,34.8380853,32.1431276
רעננה,8700,2005,0,0.0,0.0,34.863100384447904,32.1898338
רעננה,8700,2006,0,2.0,0.0,34.863100384447904,32.1898338
רעננה,8700,2007,2,2.0,1.0,34.863100384447904,32.1898338
רעננה,8700,2008,3,7.0,0.0,34.863100384447904,32.1898338
רעננה,8700,2009,10,8.0,4.0,34.863100384447904,32.1898338
רעננה,8700,2010,14,15.0,4.0,34.863100384447904,32.1898338
רעננה,8700,2011,25,12.0,8.0,34.863100384447904,32.1898338
רעננה,8700,2012,29,19.0,13.0,34.863100384447904,32.1898338
רעננה,8700,2013,35,38.0,13.0,34.863100384447904,32.1898338
רעננה,8700,2014,60,46.0,14.0,34.863100384447904,32.1898338
רעננה,8700,2015,92,37.0,21.0,34.863100384447904,32.1898338
רעננה,8700,2016,108,10.0,20.0,34.863100384447904,32.1898338
רעננה,8700,2017,98,16.0,11.0,34.863100384447904,32.1898338
רעננה,8700,2018,103,10.0,17.0,34.863100384447904,32.1898338
רעננה,8700,2019,96,9.0,19.0,34.863100384447904,32.1898338
רעננה,8700,2020,86,19.0,14.0,34.863100384447904,32.1898338
רעננה,8700,2021,91,14.0,12.0,34.863100384447904,32.1898338
רעננה,8700,2022,93,12.0,11.0,34.863100384447904,32.1898338
תל אביב יפו,5000,2005,0,2.0,0.0,34.7818064,32.0852997
תל אביב יפו,5000,2006,2,4.0,0.0,34.7818064,32.0852997
תל אביב יפו,5000,2007,6,10.0,2.0,34.7818064,32.0852997
תל אביב יפו,5000,2008,14,11.0,4.0,34.7818064,32.0852997
תל אביב יפו,5000,2009,21,20.0,2.0,34.7818064,32.0852997
תל אביב יפו,5000,2010,39,23.0,10.0,34.7818064,32.0852997
תל אביב יפו,5000,2011,52,32.0,10.0,34.7818064,32.0852997
תל אביב יפו,5000,2012,74,82.0,15.0,34.7818064,32.0852997
תל אביב יפו,5000,2013,141,112.0,34.0,34.7818064,32.0852997
תל אביב יפו,5000,2014,219,189.0,48.0,34.7818064,32.0852997
תל אביב יפו,5000,2015,360,174.0,55.0,34.7818064,32.0852997
תל אביב יפו,5000,2016,479,155.0,60.0,34.7818064,32.0852997
תל אביב יפו,5000,2017,574,181.0,68.0,34.7818064,32.0852997
תל אביב יפו,5000,2018,687,164.0,83.0,34.7818064,32.0852997
תל אביב יפו,5000,2019,768,116.0,149.0,34.7818064,32.0852997
תל אביב יפו,5000,2020,735,238.0,115.0,34.7818064,32.0852997
תל אביב יפו,5000,2021,858,240.0,124.0,34.7818064,32.0852997
תל אביב יפו,5000,2022,974,209.0,133.0,34.7818064,32.0852997
